etudiant_id,niveau,filiere,moy_semestre_prec,note_cc1,note_cc2,note_cc3,taux_absence,nb_echecs_anterieurs,evolution_notes,participation,a_risque
ETU02574,L1,Ingénierie,12.41,14.22,14.0,13.45,5.81,4,-0.77,3.64,0
ETU02575,M2,Médecine,7.05,12.37,13.82,15.44,3.82,3,3.07,9.28,0
ETU02576,M1,Médecine,15.41,8.79,9.09,10.91,10.35,2,2.12,3.7,0
ETU02577,L3,Médecine,13.18,12.75,15.16,16.47,24.28,1,3.72,1.08,0
ETU02578,M2,Droit,16.87,11.9,9.73,10.24,37.27,1,-1.66,1.67,0
ETU02579,M1,Gestion,9.64,16.14,13.81,15.18,31.16,2,-0.97,4.95,1
ETU02580,M1,Ingénierie,12.75,18.38,19.74,18.7,29.83,4,0.31,0.8,0
ETU02581,M1,Droit,7.53,6.83,8.33,8.93,13.21,2,2.1,7.18,0
ETU02582,M2,Gestion,17.5,17.37,17.28,18.04,4.47,0,0.66,7.95,0
ETU02583,L2,Médecine,8.28,14.87,15.67,13.97,35.68,2,-0.89,5.49,1
ETU02584,M2,Informatique,7.33,14.7,16.01,17.03,20.03,0,2.33,8.93,0
ETU02585,L3,Gestion,8.67,10.24,9.22,7.65,4.02,4,-2.59,9.54,0
ETU02586,L1,Informatique,16.48,9.81,8.95,8.61,21.4,2,-1.2,4.48,0
ETU02587,M2,Informatique,7.38,5.08,5.56,5.92,27.02,1,0.84,0.89,0
ETU02588,M1,Ingénierie,13.99,18.75,20.0,19.51,12.8,3,0.76,2.31,0
ETU02589,M2,Droit,15.7,13.49,11.94,12.37,0.37,2,-1.13,6.58,0
ETU02590,M1,Ingénierie,15.76,10.63,10.54,10.94,24.86,2,0.3,4.06,0
ETU02591,L2,Médecine,8.47,12.61,12.45,11.52,1.6,2,-1.1,6.85,0
ETU02592,L2,Gestion,6.8,5.57,6.39,7.55,17.31,4,1.98,6.67,0
ETU02593,L2,Gestion,11.83,7.43,7.62,6.77,32.99,4,-0.66,6.05,0
ETU02594,L3,Droit,8.63,13.73,13.11,16.84,39.95,1,3.11,1.58,0
ETU02595,L1,Informatique,15.09,12.2,14.27,14.41,14.81,1,2.21,2.86,0
ETU02596,M1,Droit,10.64,16.02,15.41,13.95,0.81,4,-2.07,3.78,0
ETU02597,M1,Droit,11.84,14.22,13.98,12.81,19.72,3,-1.41,8.24,0
ETU02598,M2,Informatique,7.48,13.42,11.23,13.25,11.05,0,-0.17,6.82,0
ETU02599,L3,Droit,13.38,16.41,15.54,15.23,35.71,2,-1.18,6.45,0
ETU02600,M2,Ingénierie,8.41,5.96,6.93,5.18,28.46,0,-0.77,6.72,0
ETU02601,L2,Ingénierie,14.83,14.67,15.35,16.93,16.17,0,2.26,5.03,0
ETU02602,L3,Droit,6.93,15.02,16.12,15.79,30.48,0,0.78,0.4,0
ETU02603,M1,Informatique,18.69,8.85,9.88,11.16,13.65,1,2.31,2.01,0
ETU02604,M1,Ingénierie,14.9,7.74,11.07,12.77,20.87,0,5.03,1.4,0
ETU02605,M1,Droit,8.36,7.99,7.07,7.78,36.91,4,-0.21,0.64,1
ETU02606,L3,Médecine,6.18,7.77,5.54,9.44,8.01,2,1.66,3.19,0
ETU02607,L1,Informatique,10.35,12.33,10.96,8.67,12.52,2,-3.66,7.88,0
ETU02608,M2,Gestion,7.99,6.9,6.04,5.12,35.42,4,-1.78,1.15,1
ETU02609,L2,Gestion,8.84,14.23,12.97,12.88,18.48,4,-1.35,1.11,0
ETU02610,M1,Médecine,17.35,6.47,6.81,10.5,12.72,4,4.03,1.24,0
ETU02611,L1,Médecine,13.84,5.38,7.46,10.45,1.49,0,5.08,2.7,0
ETU02612,M2,Médecine,8.29,9.47,11.98,14.21,16.76,3,4.74,2.02,0
ETU02613,L2,Gestion,13.24,7.69,8.64,7.75,20.02,4,0.07,0.14,0
ETU02614,M2,Gestion,9.33,18.84,20.0,20.0,16.25,0,1.16,2.77,0
ETU02615,M1,Informatique,18.69,9.24,8.91,7.96,11.1,4,-1.28,9.96,0
ETU02616,L2,Gestion,6.43,8.11,5.86,4.98,14.77,4,-3.12,3.36,0
ETU02617,L2,Informatique,15.52,7.75,9.53,12.07,25.7,4,4.32,2.11,0
ETU02618,M2,Ingénierie,16.05,10.23,7.68,7.61,35.65,1,-2.62,4.96,0
ETU02619,L3,Médecine,6.87,13.48,12.55,12.68,25.99,0,-0.8,2.29,0
ETU02620,M1,Médecine,8.23,15.95,16.93,18.39,25.85,3,2.44,5.6,0
ETU02621,M1,Ingénierie,11.0,10.1,10.15,7.96,32.67,3,-2.15,4.01,1
ETU02622,L2,Médecine,17.29,13.76,13.68,14.06,6.61,3,0.29,8.97,0
ETU02623,L1,Gestion,12.98,11.75,10.18,8.83,12.04,1,-2.92,9.28,0
ETU02624,L1,Gestion,14.52,16.85,17.03,16.89,2.02,0,0.04,7.13,0
ETU02625,L3,Informatique,16.18,12.97,14.67,14.09,13.99,4,1.13,2.16,0
ETU02626,M1,Médecine,16.77,9.06,9.29,8.63,39.95,2,-0.43,4.74,0
ETU02627,L2,Ingénierie,12.19,14.85,13.8,14.44,13.17,4,-0.41,3.05,0
ETU02628,L2,Médecine,12.61,16.48,14.81,15.44,34.39,4,-1.04,7.98,0
ETU02629,L2,Droit,15.33,11.52,10.5,10.47,3.43,2,-1.04,0.29,0
ETU02630,L2,Gestion,9.42,18.82,19.61,20.0,18.39,1,1.18,6.62,0
ETU02631,L3,Droit,17.11,17.31,18.02,17.02,14.06,4,-0.29,3.23,0
ETU02632,L3,Gestion,6.27,7.76,6.76,8.08,8.06,3,0.32,4.81,0
ETU02633,L2,Informatique,8.55,16.01,12.9,12.89,14.9,3,-3.13,3.23,0
ETU02634,L1,Droit,16.4,13.41,14.24,13.82,26.05,4,0.4,3.65,0
ETU02635,L1,Gestion,10.42,12.49,11.34,10.45,19.61,1,-2.04,6.74,0
ETU02636,L3,Médecine,7.95,12.2,13.43,13.37,33.77,1,1.17,5.95,0
ETU02637,L1,Ingénierie,8.43,16.95,16.01,19.12,36.2,0,2.17,2.44,0
ETU02638,M1,Informatique,12.9,13.55,12.27,12.48,19.28,1,-1.08,0.44,0
ETU02639,L1,Informatique,17.0,12.53,12.96,11.54,39.27,2,-0.99,8.56,0
ETU02640,L1,Ingénierie,6.92,5.68,9.42,11.1,2.88,2,5.41,4.92,0
ETU02641,M1,Gestion,6.4,11.28,12.6,12.19,11.05,0,0.92,6.19,0
ETU02642,M1,Gestion,12.05,17.71,18.12,18.84,16.67,4,1.13,4.88,0
ETU02643,M1,Ingénierie,18.43,14.96,15.7,15.09,23.31,2,0.13,6.19,0
ETU02644,L1,Ingénierie,9.63,5.71,3.29,5.51,21.84,2,-0.21,6.27,0
ETU02645,M1,Droit,18.47,17.38,15.89,15.31,22.72,4,-2.07,0.15,0
ETU02646,M2,Informatique,17.54,16.57,13.01,15.4,35.85,2,-1.17,5.33,1
ETU02647,M1,Médecine,9.68,12.65,15.45,14.17,11.1,4,1.52,5.02,0
ETU02648,L2,Médecine,16.62,5.31,7.8,7.67,32.67,1,2.35,0.96,0
ETU02649,L3,Droit,14.92,12.87,13.66,16.06,22.32,4,3.19,7.46,0
ETU02650,M2,Droit,12.65,5.76,6.17,6.72,19.62,4,0.95,2.36,0
ETU02651,L1,Droit,11.5,9.49,7.36,11.07,11.98,3,1.58,0.55,0
ETU02652,M1,Médecine,16.6,13.8,13.68,13.57,12.16,4,-0.23,8.03,0
ETU02653,L2,Droit,16.31,17.78,20.0,20.0,15.54,3,2.22,8.65,0
ETU02654,M2,Ingénierie,15.84,10.01,10.41,13.56,30.54,3,3.55,2.41,0
ETU02655,L1,Informatique,18.98,17.04,16.39,14.42,19.07,3,-2.62,6.88,0
ETU02656,L3,Informatique,12.22,17.86,15.42,13.26,6.15,4,-4.59,0.05,0
ETU02657,L3,Informatique,16.49,5.29,7.57,6.67,30.39,3,1.38,7.21,0
ETU02658,L3,Informatique,17.21,8.35,8.45,9.97,26.54,3,1.61,4.65,0
ETU02659,L2,Droit,8.75,14.94,12.5,10.39,37.97,0,-4.55,7.92,0
ETU02660,L1,Informatique,6.55,15.6,14.41,15.6,21.18,4,0.01,3.93,0
ETU02661,M2,Informatique,11.26,10.49,8.78,9.87,26.18,3,-0.63,3.51,0
ETU02662,L3,Droit,17.14,14.19,14.2,17.52,19.17,0,3.32,8.41,0
ETU02663,M1,Ingénierie,9.76,13.57,14.08,15.95,27.23,1,2.38,0.39,0
ETU02664,L3,Ingénierie,15.1,15.36,14.8,15.65,17.44,1,0.29,1.87,0
ETU02665,L3,Gestion,6.1,15.06,16.43,18.77,5.51,1,3.7,4.12,0
ETU02666,M1,Informatique,10.62,6.2,6.52,7.63,39.47,4,1.43,5.96,1
ETU02667,L3,Médecine,14.0,7.22,9.01,8.62,28.81,2,1.4,0.05,0
ETU02668,L1,Médecine,7.69,6.86,6.52,5.11,24.35,2,-1.75,5.75,1
ETU02669,L1,Ingénierie,17.66,18.05,20.0,20.0,19.26,3,1.95,3.78,0
ETU02670,L3,Droit,8.03,17.79,17.14,17.38,28.46,1,-0.41,6.3,0
ETU02671,L1,Informatique,17.83,16.16,15.01,15.57,5.07,4,-0.59,9.07,0
ETU02672,L3,Ingénierie,8.81,6.63,5.29,2.39,13.04,3,-4.24,4.41,0
ETU02673,M1,Gestion,18.93,13.04,12.92,12.89,4.99,1,-0.15,5.55,0
ETU02674,L3,Gestion,13.86,7.62,5.24,5.58,5.04,3,-2.04,4.63,0
ETU02675,L1,Droit,7.1,10.16,10.8,11.92,0.85,2,1.76,1.19,0
ETU02676,M1,Ingénierie,6.85,8.74,6.08,8.82,30.24,1,0.08,7.93,0
ETU02677,M2,Gestion,6.97,16.61,17.05,17.63,9.09,4,1.02,8.85,0
ETU02678,L2,Droit,13.67,7.02,5.2,4.13,33.28,1,-2.89,8.11,0
ETU02679,L1,Droit,16.52,14.05,13.67,11.25,36.18,0,-2.8,9.48,0
ETU02680,L3,Ingénierie,11.24,18.77,19.88,20.0,6.74,2,1.23,4.68,0
ETU02681,M1,Ingénierie,11.78,14.62,18.27,17.27,28.35,2,2.65,6.52,0
ETU02682,L2,Médecine,13.66,6.11,4.69,6.29,18.41,0,0.18,1.68,0
ETU02683,L3,Informatique,12.93,17.71,17.68,20.0,36.76,3,2.29,9.77,1
ETU02684,M1,Gestion,14.94,14.0,13.12,11.1,19.38,1,-2.9,5.81,0
ETU02685,L3,Médecine,12.13,11.39,10.28,11.41,15.15,0,0.03,2.62,0
ETU02686,M1,Ingénierie,15.28,14.24,13.36,15.6,11.78,2,1.37,8.05,0
ETU02687,L1,Médecine,18.97,17.31,18.74,20.0,36.14,0,2.69,5.86,0
ETU02688,L2,Droit,10.55,11.68,11.15,8.3,9.05,3,-3.38,9.5,0
ETU02689,L3,Médecine,6.16,12.44,16.01,15.03,33.11,0,2.59,7.7,1
ETU02690,L2,Gestion,7.63,11.33,12.16,10.54,7.77,2,-0.8,8.77,0
ETU02691,M2,Médecine,13.2,6.02,4.7,5.79,25.74,0,-0.23,5.47,0
ETU02692,M1,Droit,10.48,16.02,15.67,16.59,18.04,1,0.57,5.17,0
ETU02693,L3,Médecine,18.22,6.77,5.77,2.02,4.18,4,-4.75,7.57,0
ETU02694,M1,Ingénierie,14.16,10.52,11.92,11.77,5.04,3,1.25,1.05,0
ETU02695,M2,Ingénierie,12.76,10.42,8.16,9.66,11.26,2,-0.76,0.54,0
ETU02696,L1,Médecine,16.37,8.92,7.11,7.63,30.67,0,-1.29,9.84,0
ETU02697,L3,Médecine,9.36,10.64,9.95,10.47,29.16,1,-0.17,9.16,0
ETU02698,L3,Informatique,16.66,13.65,14.88,14.63,8.2,1,0.98,9.56,0
ETU02699,M1,Informatique,6.04,9.36,11.41,10.12,19.05,2,0.76,0.62,0
ETU02700,L2,Ingénierie,14.06,7.42,9.69,9.96,3.88,1,2.55,2.69,0
ETU02701,L2,Droit,18.15,17.17,18.17,18.54,28.64,4,1.37,9.02,0
ETU02702,M1,Droit,16.24,18.59,18.67,19.89,31.73,3,1.3,0.89,0
ETU02703,M2,Médecine,17.1,11.42,12.81,14.16,35.74,1,2.74,4.51,0
ETU02704,L1,Informatique,11.16,9.58,8.06,8.49,35.43,0,-1.09,3.41,0
ETU02705,M1,Informatique,16.72,5.66,3.1,5.04,13.52,2,-0.62,8.8,0
ETU02706,M1,Informatique,13.16,5.52,6.37,6.11,10.18,2,0.59,5.18,0
ETU02707,L1,Droit,14.04,10.5,9.19,7.33,35.86,3,-3.17,2.9,1
ETU02708,M1,Informatique,6.77,18.02,18.13,19.14,5.84,2,1.12,5.24,0
ETU02709,M2,Informatique,8.62,15.23,15.61,16.1,2.37,3,0.87,1.12,0
ETU02710,M2,Médecine,13.16,9.89,10.46,11.51,12.57,4,1.62,7.31,0
ETU02711,L1,Médecine,6.76,18.55,20.0,18.56,30.41,2,0.01,6.18,0
ETU02712,M2,Gestion,15.64,11.0,12.45,15.44,27.77,3,4.43,6.01,0
ETU02713,L2,Médecine,16.92,8.88,9.37,10.73,39.48,1,1.86,4.38,0
ETU02714,L3,Informatique,17.96,10.97,10.51,10.37,14.38,4,-0.6,2.94,0
ETU02715,L2,Droit,7.32,7.96,8.32,7.22,11.03,2,-0.74,0.65,0
ETU02716,M1,Gestion,18.22,17.4,16.7,18.62,15.13,3,1.22,9.47,0
ETU02717,L1,Gestion,6.88,10.06,9.96,8.61,31.29,4,-1.45,4.17,1
ETU02718,M1,Ingénierie,12.16,14.21,18.34,20.0,8.57,1,5.79,4.96,0
ETU02719,L1,Informatique,16.92,10.45,10.92,10.3,37.91,0,-0.15,3.76,0
ETU02720,M2,Médecine,6.91,17.62,18.5,20.0,20.5,1,2.38,9.88,0
ETU02721,L2,Gestion,6.24,13.99,13.14,13.16,31.33,1,-0.83,7.96,1
ETU02722,L3,Droit,6.32,11.84,13.57,16.24,33.09,0,4.4,0.96,1
ETU02723,L2,Gestion,12.65,6.85,8.19,7.39,19.15,2,0.54,6.08,0
ETU02724,L1,Médecine,16.55,17.63,18.98,19.31,29.65,1,1.68,4.85,0
ETU02725,L1,Informatique,7.66,12.66,13.18,14.68,14.59,0,2.03,7.93,0
ETU02726,M2,Informatique,7.62,8.99,10.74,12.04,32.44,0,3.04,9.97,0
ETU02727,L1,Gestion,13.39,17.29,19.4,20.0,32.96,1,2.71,7.44,0
ETU02728,L1,Ingénierie,9.05,5.76,6.39,5.96,22.65,1,0.19,8.65,0
ETU02729,L3,Informatique,15.49,9.4,9.43,9.85,8.73,4,0.46,5.03,0
ETU02730,M2,Informatique,18.35,12.52,14.06,16.23,38.81,3,3.71,3.74,0
ETU02731,L1,Droit,15.96,9.76,8.6,7.84,37.88,3,-1.91,6.43,1
ETU02732,L2,Informatique,17.4,11.67,10.8,11.96,24.79,3,0.28,7.49,0
ETU02733,L3,Droit,12.75,8.7,8.82,8.79,39.36,4,0.09,2.28,1
ETU02734,L3,Gestion,16.82,6.82,4.41,5.02,20.11,1,-1.8,5.03,0
ETU02735,L1,Médecine,8.38,5.52,6.96,7.38,15.02,0,1.87,1.14,0
ETU02736,M2,Informatique,6.89,7.21,5.96,5.08,18.42,2,-2.13,2.16,0
ETU02737,L2,Informatique,14.53,18.34,17.83,17.74,1.84,0,-0.6,8.82,0
ETU02738,M1,Informatique,6.68,13.06,12.94,13.45,21.96,1,0.4,1.45,0
ETU02739,L3,Médecine,17.6,11.85,12.1,12.25,26.65,3,0.4,8.11,0
ETU02740,L3,Médecine,14.99,10.38,10.07,12.72,4.38,2,2.34,3.73,0
ETU02741,M2,Informatique,18.38,14.92,15.02,16.83,10.22,3,1.91,6.64,0
ETU02742,L2,Droit,10.08,6.98,7.09,7.82,28.85,2,0.85,9.1,0
ETU02743,M2,Médecine,12.32,8.87,8.4,7.55,31.74,2,-1.32,7.81,0
ETU02744,L2,Informatique,15.64,14.18,13.22,12.29,39.43,1,-1.9,8.26,0
ETU02745,L2,Informatique,9.16,11.71,13.53,16.79,10.13,1,5.08,2.61,0
ETU02746,L1,Médecine,13.04,15.78,12.82,11.61,33.66,1,-4.17,3.62,0
ETU02747,L2,Droit,14.57,17.56,17.45,17.92,6.88,3,0.36,7.33,0
ETU02748,L3,Médecine,18.72,16.53,16.02,16.87,5.24,4,0.34,7.77,0
ETU02749,M1,Droit,15.68,7.58,8.41,8.24,29.17,0,0.66,7.9,0
ETU02750,L3,Ingénierie,7.54,6.28,4.3,3.1,17.83,2,-3.18,7.4,0
ETU02751,L2,Informatique,12.18,7.37,6.82,5.95,31.76,2,-1.43,2.32,1
ETU02752,L2,Informatique,13.65,15.97,16.02,15.5,11.3,2,-0.47,2.89,0
ETU02753,M2,Médecine,7.91,17.79,19.6,18.83,8.53,1,1.04,9.42,0
ETU02754,L2,Ingénierie,11.62,17.96,18.65,20.0,21.95,0,2.04,5.54,0
ETU02755,L2,Informatique,9.69,9.18,7.6,7.89,4.61,1,-1.29,7.54,0
ETU02756,M2,Médecine,7.54,16.76,16.23,15.75,11.15,0,-1.02,5.99,0
ETU02757,M1,Ingénierie,12.66,12.51,14.04,14.5,6.65,0,1.99,9.25,0
ETU02758,M2,Droit,8.15,16.52,14.92,16.22,12.8,1,-0.3,8.69,0
ETU02759,L2,Ingénierie,13.68,12.68,12.76,12.54,30.62,3,-0.13,2.61,0
ETU02760,L3,Gestion,8.21,7.04,7.23,8.88,4.83,4,1.84,8.85,0
ETU02761,M1,Ingénierie,15.41,6.11,5.73,4.12,24.47,3,-1.99,3.0,0
ETU02762,M2,Droit,8.54,18.4,20.0,20.0,23.39,0,1.6,4.41,0
ETU02763,M1,Gestion,17.65,10.96,10.54,10.83,21.53,1,-0.13,8.51,0
ETU02764,L3,Informatique,6.34,9.91,10.78,11.01,19.37,1,1.1,3.24,0
ETU02765,L3,Ingénierie,12.79,9.99,9.04,8.3,26.55,1,-1.69,2.91,0
ETU02766,L2,Médecine,10.16,10.31,11.3,9.75,34.07,4,-0.55,6.69,1
ETU02767,L3,Médecine,8.93,18.23,19.74,17.54,6.48,3,-0.69,10.0,0
ETU02768,L2,Médecine,12.13,5.88,5.2,4.35,32.57,2,-1.53,1.31,1
ETU02769,L1,Gestion,16.95,6.67,6.78,7.97,2.46,2,1.3,7.01,0
ETU02770,M2,Informatique,17.9,16.06,14.91,13.77,19.28,1,-2.28,5.27,0
ETU02771,L1,Médecine,9.94,12.69,11.18,9.15,20.46,2,-3.54,4.11,0
ETU02772,L2,Gestion,8.01,6.8,8.55,7.49,7.9,3,0.69,7.5,0
ETU02773,L2,Médecine,15.36,5.48,4.85,4.57,3.59,4,-0.91,5.55,0
ETU02774,L2,Ingénierie,13.57,8.14,4.72,4.5,3.0,2,-3.64,7.98,0
ETU02775,L3,Médecine,8.61,8.65,11.5,11.61,1.49,0,2.95,7.44,0
ETU02776,M2,Droit,15.88,5.2,4.2,6.04,22.94,4,0.85,9.85,0
ETU02777,L2,Ingénierie,12.75,8.03,7.86,10.03,6.22,1,2.0,8.11,0
ETU02778,M1,Droit,14.49,15.34,18.0,20.0,32.35,0,4.66,0.67,0
ETU02779,M1,Droit,10.67,16.98,16.96,14.83,35.96,2,-2.15,7.8,0
ETU02780,M1,Ingénierie,11.71,17.58,17.53,16.55,11.7,3,-1.03,6.5,0
ETU02781,M1,Gestion,8.34,10.46,8.82,10.16,6.58,1,-0.29,0.9,0
ETU02782,M1,Gestion,15.83,9.47,7.22,6.84,16.38,1,-2.63,6.05,0
ETU02783,M1,Informatique,8.04,19.0,18.95,20.0,35.26,1,1.0,7.51,0
ETU02784,M1,Médecine,16.12,15.77,16.51,17.13,15.99,4,1.35,1.97,0
ETU02785,L3,Droit,16.37,12.52,13.18,15.85,4.33,4,3.33,4.35,0
ETU02786,L1,Médecine,15.71,8.57,8.04,9.91,39.39,4,1.34,5.42,1
ETU02787,L3,Informatique,6.25,9.5,9.73,11.62,19.99,1,2.12,4.13,0
ETU02788,M1,Gestion,9.55,12.22,9.66,9.34,13.69,4,-2.87,8.76,0
ETU02789,L2,Informatique,12.09,12.59,13.48,13.63,35.74,1,1.04,1.69,0
ETU02790,L2,Gestion,13.74,5.19,5.63,5.48,37.1,4,0.28,7.72,1
ETU02791,L3,Ingénierie,17.95,18.43,20.0,19.63,19.87,4,1.2,7.78,0
ETU02792,L1,Ingénierie,10.88,13.06,13.27,15.78,12.27,3,2.72,4.48,0
ETU02793,M1,Droit,17.38,13.25,12.03,13.45,19.31,4,0.2,5.39,0
ETU02794,M2,Informatique,8.12,7.96,8.08,7.87,8.77,0,-0.09,1.54,0
ETU02795,L3,Ingénierie,10.83,15.71,15.42,17.68,19.13,3,1.97,1.95,0
ETU02796,L1,Informatique,6.68,15.32,16.17,15.53,9.18,0,0.21,5.32,0
ETU02797,L2,Informatique,15.65,6.33,6.57,4.12,24.89,3,-2.22,2.25,0
ETU02798,L1,Droit,7.96,13.33,11.64,13.45,30.4,1,0.12,8.06,0
ETU02799,L3,Ingénierie,9.34,14.21,11.96,10.34,38.78,4,-3.87,6.16,1
ETU02800,L2,Médecine,16.08,16.7,17.29,17.3,33.7,2,0.6,0.57,1
ETU02801,M1,Gestion,12.95,7.89,10.16,10.77,3.45,3,2.88,3.58,0
ETU02802,M2,Droit,6.18,17.29,17.61,18.48,8.46,1,1.2,8.58,0
ETU02803,L3,Informatique,6.03,11.46,12.88,14.45,21.27,0,2.99,2.77,0
ETU02804,M2,Gestion,12.64,6.35,8.07,9.24,10.3,3,2.89,7.2,0
ETU02805,L3,Médecine,9.96,6.48,7.08,8.2,0.57,1,1.73,0.94,0
ETU02806,L1,Droit,8.34,7.77,6.75,5.86,30.19,3,-1.91,9.31,1
ETU02807,M2,Ingénierie,13.98,8.96,9.45,10.19,14.31,2,1.23,4.49,0
ETU02808,L2,Droit,8.97,11.95,13.96,12.0,2.64,4,0.05,4.92,0
ETU02809,M2,Ingénierie,13.7,15.48,16.48,19.12,20.35,1,3.64,5.7,0
ETU02810,M1,Médecine,10.93,7.61,8.94,7.13,39.09,2,-0.48,3.63,1
ETU02811,M2,Droit,8.43,18.9,18.4,18.18,27.14,3,-0.71,7.25,0
ETU02812,M1,Ingénierie,7.8,7.26,7.16,5.48,6.35,3,-1.78,0.15,0
ETU02813,L3,Ingénierie,9.08,13.39,13.41,12.62,20.57,0,-0.77,1.62,0
ETU02814,L2,Gestion,6.39,18.01,18.13,18.45,36.07,3,0.44,1.89,1
ETU02815,L2,Gestion,10.01,16.66,18.61,18.11,2.17,2,1.46,6.35,0
ETU02816,L2,Médecine,17.73,14.07,10.75,12.77,25.52,4,-1.3,8.91,0
ETU02817,L2,Informatique,16.81,15.02,15.26,15.9,28.85,3,0.89,0.64,0
ETU02818,L3,Médecine,10.84,6.88,6.96,6.57,28.16,3,-0.31,8.52,0
ETU02819,M2,Droit,13.49,5.14,3.28,3.38,6.01,1,-1.76,8.2,0
ETU02820,L1,Médecine,13.38,11.08,12.29,14.42,36.29,1,3.34,0.77,0
ETU02821,M1,Informatique,16.77,6.25,5.37,7.03,12.89,3,0.78,1.43,0
ETU02822,M1,Droit,9.07,10.01,9.67,8.26,2.07,0,-1.74,3.5,0
ETU02823,L3,Droit,9.85,8.13,11.11,10.38,3.33,2,2.25,1.15,0
ETU02824,L2,Informatique,9.92,17.83,19.54,20.0,18.3,4,2.17,7.58,0
ETU02825,L3,Droit,6.53,17.32,18.38,19.21,1.6,4,1.89,5.04,0
ETU02826,M2,Médecine,10.09,16.47,17.24,15.96,31.18,3,-0.5,4.11,0
ETU02827,M2,Droit,17.41,15.0,14.95,16.37,34.63,2,1.38,7.25,0
ETU02828,M1,Médecine,17.86,7.16,10.36,9.32,0.53,4,2.16,2.93,0
ETU02829,L3,Gestion,7.43,5.68,7.08,9.34,32.4,0,3.66,8.72,0
ETU02830,M1,Médecine,11.95,14.15,13.23,14.32,39.25,3,0.17,6.54,0
ETU02831,M1,Gestion,10.96,13.99,12.09,10.69,1.21,0,-3.3,3.47,0
ETU02832,M1,Gestion,12.36,10.17,11.22,10.73,29.0,3,0.56,5.4,0
ETU02833,L1,Informatique,13.21,11.62,11.73,11.21,39.96,1,-0.4,2.59,1
ETU02834,L1,Informatique,6.26,11.85,9.9,10.44,31.88,3,-1.4,9.85,1
ETU02835,L2,Informatique,16.95,8.36,9.2,9.2,20.21,3,0.84,4.36,0
ETU02836,L2,Informatique,18.66,9.4,9.19,7.78,35.39,4,-1.62,8.97,1
ETU02837,M1,Médecine,14.49,10.86,11.85,10.06,28.32,3,-0.8,9.78,0
ETU02838,L3,Gestion,14.59,13.44,14.31,15.43,11.7,4,1.99,5.36,0
ETU02839,M2,Gestion,12.86,18.38,17.67,18.4,8.97,0,0.02,7.3,0
ETU02840,M1,Informatique,10.35,12.54,13.69,14.15,20.5,1,1.61,5.72,0
ETU02841,L1,Droit,7.94,15.24,14.69,15.4,14.92,2,0.16,0.92,0
ETU02842,M2,Gestion,13.59,16.3,15.85,15.22,13.18,0,-1.08,9.52,0
ETU02843,M1,Gestion,6.58,6.59,5.99,6.57,7.12,0,-0.02,4.57,0
ETU02844,L2,Informatique,16.72,14.14,16.04,20.0,33.81,0,5.86,8.94,0
ETU02845,L1,Droit,11.47,11.75,11.53,13.59,28.2,3,1.84,6.56,0
ETU02846,M1,Gestion,11.39,13.01,15.27,15.14,13.25,2,2.13,1.05,0
ETU02847,L1,Médecine,10.25,5.54,8.41,7.93,9.51,3,2.39,4.17,0
ETU02848,L2,Ingénierie,18.6,17.69,16.78,12.79,5.13,4,-4.9,1.96,0
ETU02849,L3,Droit,8.27,18.34,14.16,16.06,4.5,0,-2.28,1.7,0
ETU02850,L1,Droit,7.97,5.05,6.82,8.3,25.02,4,3.25,7.15,1
ETU02851,L2,Ingénierie,8.15,7.98,7.67,7.15,4.35,1,-0.83,0.3,0
ETU02852,L2,Gestion,14.56,7.52,6.42,4.58,38.41,2,-2.95,9.66,1
ETU02853,L1,Informatique,18.89,15.94,15.26,13.82,11.17,4,-2.12,4.5,0
ETU02854,M2,Médecine,9.06,13.37,12.95,13.92,1.03,1,0.54,4.9,0
ETU02855,L2,Médecine,17.77,7.48,9.63,9.79,34.21,4,2.31,2.99,0
ETU02856,L3,Droit,9.62,16.4,16.84,18.17,14.7,2,1.78,0.86,0
ETU02857,M2,Gestion,14.42,9.95,12.07,12.5,13.72,0,2.56,5.88,0
ETU02858,L3,Informatique,6.53,11.45,12.39,14.14,4.74,4,2.69,3.45,0
ETU02859,L2,Droit,12.44,10.42,10.16,11.01,26.42,0,0.59,6.24,0
ETU02860,M1,Droit,14.51,12.3,11.91,13.46,14.35,3,1.16,5.56,0
ETU02861,M1,Droit,12.97,11.72,12.76,9.93,32.92,2,-1.79,2.17,1
ETU02862,L1,Gestion,9.09,8.84,10.27,8.72,25.22,0,-0.12,4.62,0
ETU02863,M2,Informatique,16.77,10.94,12.64,12.39,35.2,2,1.45,3.08,0
ETU02864,L1,Droit,18.61,17.72,17.52,19.44,24.9,1,1.73,2.4,0
ETU02865,M1,Médecine,11.97,12.04,12.5,15.62,31.17,0,3.58,7.7,0
ETU02866,L1,Informatique,14.27,17.83,18.91,18.96,27.86,2,1.13,0.12,0
ETU02867,L1,Informatique,16.28,12.7,12.33,11.71,18.5,0,-0.99,2.69,0
ETU02868,L1,Droit,9.14,15.76,14.26,11.63,27.55,2,-4.13,5.31,0
ETU02869,M1,Informatique,17.24,9.11,8.1,9.7,26.54,1,0.59,4.76,0
ETU02870,L3,Informatique,9.64,16.07,15.9,15.38,0.27,4,-0.69,9.4,0
ETU02871,M1,Médecine,16.09,8.7,9.89,14.63,27.95,4,5.93,8.44,0
ETU02872,L2,Gestion,7.46,5.27,7.36,6.55,10.49,4,1.28,7.52,0
