etudiant_id,niveau,filiere,moy_semestre_prec,note_cc1,note_cc2,note_cc3,taux_absence_actuel,pente_evolution,nb_matieres_sous_10,ratio_notes_obtenues,moyenne_finale
ETU02515,L2,Droit,16.42,11.58,11.48,10.82,1.9,-0.77,2,0.986,12.09
ETU02516,M2,Gestion,14.19,8.73,10.05,11.76,3.62,3.04,0,0.762,9.67
ETU02517,L1,Gestion,6.1,15.38,14.85,15.91,31.68,0.53,2,0.624,9.73
ETU02518,M2,Informatique,10.33,14.35,13.53,13.58,3.48,-0.76,0,0.52,13.47
ETU02519,L1,Droit,17.09,14.52,15.63,14.86,25.0,0.33,5,0.552,12.96
ETU02520,L3,Médecine,15.38,11.07,11.69,13.16,19.37,2.09,1,0.889,11.62
ETU02521,L2,Droit,16.54,9.43,10.12,13.11,18.26,3.68,5,0.743,12.36
ETU02522,L1,Médecine,6.82,13.27,13.33,13.59,3.42,0.32,4,0.604,11.18
ETU02523,L2,Médecine,18.23,18.43,19.81,17.71,25.5,-0.71,2,0.93,13.74
ETU02524,M2,Médecine,8.98,11.08,12.24,11.49,21.07,0.41,4,0.718,8.82
ETU02525,L2,Gestion,10.32,14.31,11.25,12.39,32.51,-1.93,0,0.898,9.09
ETU02526,M2,Ingénierie,16.93,11.19,11.01,10.64,16.83,-0.55,1,0.906,13.63
ETU02527,M1,Ingénierie,11.28,18.06,19.78,18.79,31.93,0.73,4,0.859,12.71
ETU02528,M2,Médecine,14.36,8.71,7.38,6.32,6.44,-2.38,2,0.986,10.35
ETU02529,L3,Informatique,13.18,11.42,9.08,9.52,7.14,-1.9,0,0.948,11.09
ETU02530,L3,Ingénierie,17.26,11.91,11.9,9.9,33.21,-2.01,0,0.563,13.62
ETU02531,L1,Droit,8.03,15.2,16.18,16.43,3.48,1.23,4,0.672,12.69
ETU02532,L2,Droit,7.27,15.1,14.61,15.04,8.28,-0.06,2,0.977,11.78
ETU02533,L3,Gestion,14.22,15.35,17.49,17.12,4.95,1.77,2,0.828,15.0
ETU02534,L2,Informatique,16.98,15.26,18.23,16.96,24.84,1.7,2,0.722,16.58
ETU02535,L1,Ingénierie,18.0,11.58,8.89,10.72,27.31,-0.86,0,0.931,11.81
ETU02536,L3,Droit,11.2,7.18,6.8,5.1,31.55,-2.08,5,0.819,8.59
ETU02537,M2,Ingénierie,15.55,17.19,13.96,14.52,5.14,-2.66,1,0.685,16.96
ETU02538,M2,Médecine,11.08,9.55,10.74,12.13,11.26,2.58,2,0.636,8.54
ETU02539,L2,Ingénierie,10.15,6.54,5.72,6.26,11.1,-0.28,4,0.926,7.75
ETU02540,L1,Droit,6.31,6.8,6.29,8.44,34.07,1.63,0,0.923,5.57
ETU02541,L1,Gestion,9.25,11.93,13.85,12.45,20.4,0.52,3,0.959,10.56
ETU02542,M1,Droit,8.21,10.96,9.17,8.28,11.81,-2.68,3,0.892,10.39
ETU02543,M1,Informatique,9.49,14.29,12.12,11.73,10.46,-2.56,4,0.592,11.0
ETU02544,M2,Médecine,9.75,13.57,10.35,15.59,11.17,2.02,5,0.694,10.56
ETU02545,L3,Ingénierie,17.17,6.5,8.61,9.67,24.93,3.17,0,0.664,12.78
ETU02546,L2,Informatique,8.64,9.15,10.91,12.25,19.22,3.1,2,0.629,9.15
ETU02547,L1,Ingénierie,16.65,17.55,17.31,18.59,21.83,1.04,2,0.897,15.43
ETU02548,L3,Médecine,17.17,15.73,14.02,14.44,16.47,-1.29,4,0.562,14.95
ETU02549,L2,Droit,12.03,17.19,18.64,20.0,0.92,2.81,2,0.74,16.38
ETU02550,M1,Médecine,15.42,5.31,9.64,7.13,24.05,1.83,2,0.933,11.43
ETU02551,M1,Informatique,10.14,17.77,17.62,18.33,25.34,0.56,1,0.894,12.68
ETU02552,L3,Ingénierie,6.23,17.06,15.45,16.39,6.31,-0.66,3,0.634,13.02
ETU02553,M1,Ingénierie,15.23,11.33,13.39,15.22,22.73,3.89,3,0.518,10.71
ETU02554,L3,Médecine,13.88,14.43,12.93,11.5,30.71,-2.93,3,0.707,11.61
ETU02555,M1,Gestion,12.0,8.81,8.46,7.13,21.1,-1.67,3,0.797,8.66
ETU02556,M1,Informatique,17.68,14.22,10.46,9.23,23.4,-4.99,5,0.927,12.41
ETU02557,L1,Gestion,15.45,16.18,15.93,17.01,24.52,0.83,5,0.764,14.62
ETU02558,L1,Droit,11.53,11.77,10.05,11.16,11.35,-0.61,3,0.633,11.92
ETU02559,L3,Ingénierie,6.69,5.4,7.48,6.36,5.4,0.96,5,0.845,6.59
ETU02560,M1,Droit,17.39,10.83,9.56,12.74,16.54,1.91,2,0.701,14.08
ETU02561,L3,Médecine,18.8,15.15,16.52,17.25,8.11,2.1,0,0.913,15.07
ETU02562,M2,Droit,14.25,14.85,14.9,15.38,24.04,0.53,4,0.512,11.43
ETU02563,M2,Informatique,15.99,11.81,12.2,12.18,25.02,0.38,4,0.71,12.67
ETU02564,L1,Médecine,12.58,18.8,19.78,20.0,0.29,1.2,0,0.711,14.61
ETU02565,M1,Gestion,9.08,6.64,6.76,7.64,33.4,1.0,1,0.794,9.62
ETU02566,L1,Droit,17.86,7.22,6.44,9.58,32.38,2.36,1,0.679,14.45
ETU02567,M1,Gestion,14.95,8.62,7.6,6.08,4.62,-2.54,3,0.701,10.25
ETU02568,L1,Médecine,13.13,16.25,17.21,15.19,16.72,-1.05,1,0.867,11.06
ETU02569,L1,Ingénierie,14.87,15.68,13.03,12.22,7.32,-3.46,4,0.586,11.35
ETU02570,M1,Médecine,12.65,15.82,18.54,19.67,33.74,3.85,3,0.619,12.33
ETU02571,L2,Ingénierie,6.76,17.31,17.71,17.37,19.81,0.06,5,0.551,10.98
ETU02572,L2,Médecine,14.59,11.2,10.89,13.1,24.51,1.9,5,0.629,11.62
ETU02573,L3,Droit,6.07,9.46,10.06,9.77,34.23,0.31,1,0.753,5.98
ETU02574,L3,Médecine,8.86,13.41,12.71,14.64,23.56,1.23,3,0.595,12.44
ETU02575,M1,Médecine,8.03,10.74,10.67,9.72,30.48,-1.01,3,0.537,9.25
ETU02576,M1,Gestion,10.42,12.33,10.84,12.91,8.42,0.58,2,0.998,12.98
ETU02577,M2,Gestion,17.81,6.96,7.73,10.08,8.03,3.12,5,0.728,10.44
ETU02578,L3,Informatique,7.04,10.55,10.63,10.08,15.44,-0.46,0,0.916,10.24
ETU02579,M2,Médecine,10.65,11.62,12.1,13.13,30.85,1.52,5,0.869,10.08
ETU02580,M1,Informatique,15.87,6.22,8.65,9.35,1.37,3.13,5,0.583,11.45
ETU02581,L1,Informatique,17.22,18.92,17.92,18.99,15.45,0.07,2,0.756,15.88
ETU02582,M2,Ingénierie,15.57,5.53,5.54,7.76,28.87,2.23,1,0.784,9.67
ETU02583,L3,Informatique,18.55,17.87,15.6,17.36,6.21,-0.52,0,0.579,16.0
ETU02584,L3,Ingénierie,15.05,6.12,7.15,8.22,21.55,2.1,0,0.556,12.01
ETU02585,M2,Gestion,15.68,17.03,17.2,18.5,2.45,1.47,1,0.632,13.01
ETU02586,M2,Ingénierie,11.49,12.68,12.9,11.3,0.36,-1.38,4,0.631,13.21
ETU02587,M2,Médecine,9.93,7.75,7.71,7.95,11.16,0.2,4,0.639,9.39
ETU02588,L3,Informatique,12.0,8.24,7.57,6.22,28.2,-2.02,5,0.626,8.79
ETU02589,L3,Médecine,15.98,9.92,13.87,14.14,1.45,4.22,1,0.773,15.04
ETU02590,L3,Ingénierie,14.45,16.12,16.37,18.35,12.77,2.23,1,0.647,14.8
ETU02591,L2,Ingénierie,16.03,7.06,7.7,7.99,25.5,0.93,4,0.886,10.44
ETU02592,L2,Ingénierie,14.16,8.39,6.88,3.42,12.92,-4.97,3,0.526,8.9
ETU02593,L2,Gestion,15.53,14.7,16.23,14.95,16.76,0.26,0,0.811,15.84
ETU02594,M1,Informatique,8.02,13.6,13.61,14.78,17.51,1.19,4,0.886,8.44
ETU02595,L2,Gestion,10.21,10.89,11.76,11.25,31.78,0.36,0,0.719,9.69
ETU02596,M1,Droit,13.3,5.85,7.4,8.88,30.66,3.03,0,0.66,8.31
ETU02597,L2,Médecine,6.22,12.82,12.86,11.35,2.23,-1.47,5,0.652,9.69
ETU02598,M2,Ingénierie,17.86,8.21,7.39,8.27,24.23,0.06,5,0.664,11.73
ETU02599,L3,Droit,9.11,13.57,10.28,11.23,19.0,-2.34,4,0.559,8.09
ETU02600,L3,Droit,7.15,8.84,8.46,9.95,12.41,1.1,1,0.791,7.36
ETU02601,M2,Ingénierie,14.64,18.72,17.9,17.22,17.24,-1.51,0,0.812,14.55
ETU02602,M2,Ingénierie,8.52,13.27,11.75,13.22,30.79,-0.04,2,0.695,9.96
ETU02603,L2,Droit,13.31,13.0,15.38,17.94,27.06,4.94,3,0.978,10.63
ETU02604,L2,Droit,9.24,16.71,18.39,15.28,19.88,-1.43,0,0.956,10.9
ETU02605,L3,Gestion,8.16,18.9,16.36,16.74,6.15,-2.17,3,0.649,11.86
ETU02606,M1,Gestion,15.55,15.91,16.34,13.93,21.65,-1.98,0,0.866,15.26
ETU02607,M2,Médecine,11.05,13.31,12.29,11.3,17.43,-2.02,2,0.558,11.81
ETU02608,L2,Informatique,13.47,17.09,17.84,16.97,15.64,-0.12,0,0.879,13.36
ETU02609,L3,Gestion,8.81,7.54,6.54,6.74,33.03,-0.8,0,0.868,8.86
ETU02610,L1,Informatique,13.18,15.7,15.09,15.96,34.74,0.26,1,0.678,12.18
ETU02611,M1,Gestion,11.48,14.52,16.16,17.82,33.3,3.3,3,0.693,8.41
ETU02612,L3,Médecine,6.67,12.89,14.31,15.01,25.86,2.13,5,0.793,11.15
ETU02613,M1,Ingénierie,15.45,17.13,19.6,20.0,20.96,2.87,0,0.64,15.89
ETU02614,L2,Gestion,13.18,14.94,14.81,13.49,11.18,-1.44,3,0.786,12.85
ETU02615,L3,Ingénierie,18.06,15.03,13.05,14.94,33.15,-0.1,4,0.944,14.02
ETU02616,L1,Droit,16.5,17.74,19.32,14.67,15.95,-3.06,1,0.722,15.28
ETU02617,L2,Gestion,13.42,14.79,16.38,18.97,7.06,4.18,4,0.602,13.96
ETU02618,L2,Ingénierie,6.56,8.58,9.72,12.04,3.88,3.46,2,0.779,8.52
ETU02619,L3,Droit,15.77,7.57,6.66,8.08,29.25,0.51,0,0.826,10.17
ETU02620,M2,Informatique,13.14,12.18,10.78,14.42,11.49,2.24,1,0.763,12.33
ETU02621,M1,Gestion,16.86,8.29,9.29,6.89,26.82,-1.4,2,0.512,10.45
ETU02622,M2,Gestion,13.51,14.79,13.67,15.13,21.96,0.34,3,0.835,11.22
ETU02623,L2,Informatique,6.03,16.8,16.54,17.04,9.92,0.24,0,0.518,11.12
ETU02624,M2,Ingénierie,16.59,9.09,13.65,14.31,29.77,5.23,3,0.709,14.33
ETU02625,M1,Médecine,16.39,17.79,20.0,19.74,29.57,1.95,4,0.707,14.32
ETU02626,L1,Ingénierie,7.29,15.46,16.85,17.74,6.01,2.28,2,0.923,10.66
ETU02627,M2,Gestion,14.89,18.83,18.04,18.86,4.26,0.03,1,0.931,13.22
ETU02628,L1,Ingénierie,12.84,7.78,6.9,6.16,21.02,-1.62,4,0.888,7.85
ETU02629,M2,Médecine,13.67,11.46,12.74,12.93,8.17,1.47,3,0.91,10.83
ETU02630,L2,Gestion,17.56,13.96,16.41,14.74,11.63,0.77,2,0.609,16.04
ETU02631,M1,Gestion,9.24,15.68,15.11,14.82,32.79,-0.86,4,0.858,8.5
ETU02632,M1,Informatique,6.17,17.77,17.28,19.02,6.14,1.26,4,0.875,11.78
ETU02633,L1,Médecine,8.71,17.48,17.81,19.58,16.47,2.1,0,0.889,12.06
ETU02634,M2,Médecine,17.9,8.31,6.42,7.88,10.32,-0.43,3,0.897,12.94
ETU02635,M2,Droit,8.75,10.91,9.08,10.82,12.18,-0.1,3,0.582,10.72
ETU02636,L3,Ingénierie,14.77,15.06,13.49,15.25,12.95,0.2,1,0.628,13.49
ETU02637,L2,Médecine,16.27,6.85,7.87,7.21,9.1,0.35,1,0.892,13.01
ETU02638,L3,Médecine,16.57,18.43,19.04,19.85,26.72,1.42,0,0.574,17.48
ETU02639,M1,Ingénierie,6.14,15.46,17.36,19.29,28.42,3.84,1,0.562,12.26
ETU02640,L1,Gestion,6.12,16.6,14.2,12.43,18.88,-4.18,1,0.989,8.58
ETU02641,L1,Médecine,18.86,17.7,15.63,13.85,31.48,-3.85,4,0.984,12.3
ETU02642,M1,Médecine,12.86,7.49,8.37,6.51,4.78,-0.98,5,0.668,9.93
ETU02643,L2,Ingénierie,6.83,10.91,9.8,7.42,17.73,-3.49,2,0.504,8.1
ETU02644,M2,Médecine,6.35,14.12,13.12,11.85,29.0,-2.28,4,0.699,6.27
ETU02645,L3,Gestion,16.54,16.51,18.23,17.75,21.73,1.23,3,0.513,15.06
ETU02646,M1,Ingénierie,17.76,15.33,14.7,17.27,34.48,1.94,5,0.572,11.33
ETU02647,L2,Ingénierie,12.82,6.7,6.25,5.89,20.85,-0.81,2,0.612,11.21
ETU02648,M1,Informatique,10.83,14.04,13.86,11.89,33.6,-2.15,4,0.92,11.02
ETU02649,L2,Médecine,15.13,9.12,9.03,9.58,3.45,0.47,5,0.688,10.83
ETU02650,L3,Gestion,6.29,10.69,11.92,11.93,1.49,1.24,5,0.504,9.17
ETU02651,L1,Gestion,17.69,18.92,17.3,16.43,12.48,-2.49,2,0.818,15.9
ETU02652,L3,Droit,9.33,7.2,7.12,6.53,29.45,-0.67,2,0.535,8.46
ETU02653,M1,Gestion,8.48,6.46,8.4,10.31,1.77,3.84,0,0.947,9.34
ETU02654,L2,Ingénierie,10.04,10.73,14.13,12.31,8.83,1.58,3,0.623,11.96
ETU02655,L1,Informatique,6.83,17.1,15.26,13.06,34.48,-4.03,3,0.619,7.84
ETU02656,M2,Ingénierie,11.06,7.27,7.97,8.97,22.43,1.7,2,0.699,9.21
ETU02657,L2,Informatique,15.29,6.12,6.03,5.41,13.76,-0.71,1,0.554,12.66
ETU02658,M1,Gestion,12.48,10.86,10.92,13.54,2.73,2.68,5,0.512,11.34
ETU02659,M1,Droit,14.68,13.85,12.87,12.94,26.43,-0.92,5,0.957,12.57
ETU02660,L2,Droit,8.78,7.17,8.5,8.65,32.39,1.48,5,0.932,6.73
ETU02661,L2,Ingénierie,11.17,16.26,17.52,19.0,25.95,2.74,2,0.958,15.38
ETU02662,L3,Médecine,12.75,16.84,20.0,18.62,4.07,1.78,4,0.838,14.6
ETU02663,L3,Droit,13.44,12.32,10.53,11.34,18.62,-0.98,4,0.507,9.88
ETU02664,L1,Informatique,8.42,5.43,3.0,2.76,14.1,-2.67,4,0.987,7.87
ETU02665,L1,Informatique,16.5,12.23,15.51,17.35,31.64,5.12,2,0.854,12.79
ETU02666,L1,Médecine,7.17,8.0,8.12,7.45,26.68,-0.55,5,0.708,8.03
ETU02667,L2,Droit,7.28,11.25,10.76,11.33,28.07,0.08,3,0.866,9.78
ETU02668,L1,Droit,9.25,15.64,16.12,15.88,14.48,0.24,0,0.784,14.11
ETU02669,M1,Droit,14.51,5.76,3.87,4.79,0.87,-0.97,0,0.836,10.51
ETU02670,M2,Ingénierie,7.0,5.0,5.77,5.69,26.58,0.69,2,0.912,6.6
ETU02671,M1,Droit,6.1,6.87,6.95,7.64,22.17,0.77,5,0.968,4.29
ETU02672,L2,Droit,12.14,5.64,7.45,10.38,4.95,4.74,4,0.898,9.76
ETU02673,L2,Droit,10.51,8.65,10.13,10.0,26.49,1.36,3,0.948,8.62
ETU02674,M2,Ingénierie,8.04,10.66,12.27,13.17,5.23,2.51,3,0.784,9.81
ETU02675,L1,Gestion,14.53,15.92,16.4,20.0,25.89,4.08,5,0.669,13.42
ETU02676,L2,Informatique,14.34,5.42,8.03,8.92,24.98,3.49,3,0.835,11.43
ETU02677,L3,Ingénierie,7.58,9.91,10.98,7.63,0.26,-2.29,2,0.778,8.17
ETU02678,L3,Droit,8.99,18.01,17.41,16.71,27.12,-1.3,2,0.528,12.09
ETU02679,M2,Droit,10.74,13.07,12.06,10.55,14.27,-2.52,3,0.788,10.4
ETU02680,M2,Droit,18.87,16.57,15.73,17.41,17.73,0.84,1,0.709,15.1
ETU02681,M2,Gestion,15.99,11.77,12.85,13.01,33.76,1.24,5,0.685,11.64
ETU02682,L2,Informatique,10.38,6.36,4.56,6.46,32.19,0.1,5,0.862,7.97
ETU02683,L1,Médecine,18.55,7.62,8.05,9.27,13.39,1.65,2,0.943,14.51
ETU02684,M2,Droit,11.91,15.61,14.56,15.77,24.84,0.16,4,0.599,11.17
ETU02685,L1,Médecine,10.94,17.1,15.42,13.88,17.96,-3.21,4,0.897,11.75
ETU02686,M1,Médecine,18.28,11.55,10.11,11.17,28.78,-0.38,3,0.585,13.63
ETU02687,M2,Gestion,15.57,11.89,12.06,14.41,11.19,2.51,0,0.788,13.43
ETU02688,L1,Droit,13.12,11.3,12.65,10.78,16.48,-0.52,0,0.924,9.54
ETU02689,M1,Médecine,13.81,5.26,4.44,4.27,3.93,-0.99,4,0.953,10.13
ETU02690,M2,Ingénierie,18.65,6.34,3.42,4.25,32.43,-2.08,0,0.654,9.11
ETU02691,M2,Informatique,7.99,18.89,20.0,20.0,31.53,1.11,4,0.909,10.01
ETU02692,L2,Gestion,10.51,5.59,7.46,9.92,9.66,4.33,2,0.939,7.96
ETU02693,L2,Informatique,11.47,9.89,11.48,12.88,20.4,2.99,4,0.586,10.56
ETU02694,L2,Gestion,18.8,14.67,17.31,18.22,13.24,3.55,0,0.692,15.08
ETU02695,L3,Ingénierie,7.09,10.95,11.29,12.81,5.45,1.86,2,0.888,7.79
ETU02696,M2,Informatique,7.45,18.76,18.75,20.0,1.58,1.24,0,0.507,13.01
ETU02697,M2,Médecine,11.66,5.46,7.69,8.05,28.8,2.6,2,0.813,9.08
ETU02698,L2,Médecine,8.2,17.24,19.47,19.24,10.12,1.99,0,0.707,13.38
ETU02699,L3,Médecine,14.9,6.89,8.01,9.79,18.04,2.91,1,0.759,10.42
ETU02700,M1,Informatique,10.69,7.87,9.39,8.58,31.59,0.71,1,0.709,9.05
ETU02701,M1,Informatique,17.0,12.4,10.74,10.93,0.7,-1.47,3,0.598,14.4
ETU02702,L1,Informatique,15.73,17.2,17.01,15.58,19.16,-1.62,0,0.674,12.83
ETU02703,M2,Ingénierie,12.12,10.8,13.55,14.95,33.44,4.15,1,0.931,10.7
ETU02704,M2,Informatique,16.98,9.11,10.52,12.67,28.32,3.56,4,0.805,13.82
ETU02705,M1,Médecine,7.31,10.62,8.63,7.53,7.68,-3.1,2,0.739,8.27
ETU02706,L3,Gestion,13.55,6.32,5.72,5.79,7.03,-0.53,3,0.853,9.73
ETU02707,M1,Ingénierie,13.87,16.74,19.25,18.83,26.69,2.09,5,0.592,13.88
ETU02708,L1,Droit,9.2,17.81,18.7,20.0,2.79,2.19,3,0.542,14.48
ETU02709,L2,Droit,6.65,14.46,14.93,17.36,20.98,2.9,5,0.774,10.12
ETU02710,M2,Droit,12.96,11.23,11.74,11.32,8.19,0.1,5,0.506,11.57
ETU02711,L2,Ingénierie,12.68,13.6,13.67,9.34,29.37,-4.26,3,0.574,10.88
ETU02712,M1,Médecine,14.5,12.73,12.14,14.17,13.28,1.44,2,0.859,10.9
ETU02713,L3,Ingénierie,8.77,5.72,4.67,5.04,14.52,-0.68,1,0.951,8.1
ETU02714,M1,Droit,8.34,10.52,12.24,12.61,27.8,2.09,5,0.643,8.25
ETU02715,M2,Ingénierie,18.71,14.2,14.75,16.5,3.08,2.3,4,0.691,14.1
ETU02716,L3,Informatique,7.48,16.87,18.13,17.88,21.03,1.01,1,0.841,9.26
ETU02717,L2,Médecine,18.99,10.03,11.05,10.4,33.69,0.37,3,0.902,11.24
ETU02718,M1,Médecine,15.36,16.47,18.78,18.55,22.76,2.08,1,0.63,12.07
ETU02719,L2,Informatique,14.18,15.6,16.48,17.51,2.86,1.92,5,0.913,12.91
ETU02720,L2,Informatique,10.42,18.01,19.45,20.0,31.8,1.99,1,0.986,12.35
ETU02721,L1,Ingénierie,17.28,18.85,19.3,20.0,4.51,1.15,0,0.544,17.94
ETU02722,L3,Informatique,17.83,5.58,4.36,5.27,12.91,-0.32,5,0.612,11.18
ETU02723,M1,Droit,15.38,11.12,10.99,11.07,6.36,-0.06,3,0.863,12.87
ETU02724,L2,Médecine,15.23,15.83,16.91,18.54,25.26,2.71,5,0.518,15.69
ETU02725,M1,Ingénierie,12.41,16.52,17.74,16.58,9.27,0.06,5,0.642,9.82
ETU02726,L3,Gestion,7.01,6.16,8.54,10.97,9.14,4.81,2,0.922,8.89
ETU02727,L2,Médecine,18.99,13.49,13.0,13.62,14.47,0.13,2,0.841,15.12
ETU02728,L1,Médecine,6.2,17.58,18.12,18.07,10.01,0.5,5,0.82,11.98
ETU02729,M2,Ingénierie,12.44,8.18,8.19,7.03,27.46,-1.15,2,0.806,7.36
ETU02730,M2,Médecine,10.77,9.86,12.5,13.74,18.43,3.88,1,0.751,10.29
ETU02731,L3,Gestion,16.09,10.53,11.29,11.17,19.46,0.64,3,0.883,11.37
ETU02732,L2,Ingénierie,15.57,10.52,11.32,11.48,5.66,0.95,3,0.933,11.2
ETU02733,L3,Ingénierie,14.16,12.86,13.01,10.8,31.97,-2.06,4,0.898,14.3
ETU02734,L3,Gestion,6.97,5.85,5.71,5.36,12.21,-0.49,0,0.741,6.38
ETU02735,L2,Droit,9.08,15.91,13.94,13.38,13.21,-2.53,2,0.889,11.95
ETU02736,M1,Médecine,7.22,6.72,5.03,5.96,8.48,-0.76,3,0.878,8.03
ETU02737,L2,Ingénierie,18.73,16.39,16.85,16.75,33.61,0.37,5,0.728,13.35
ETU02738,L1,Droit,7.66,5.24,5.52,1.85,21.25,-3.39,1,0.667,5.7
ETU02739,L1,Médecine,18.57,16.02,16.49,16.17,2.13,0.15,3,0.705,15.98
ETU02740,L2,Médecine,7.47,9.97,11.59,9.7,6.74,-0.27,3,0.747,9.46
ETU02741,M2,Gestion,17.21,14.18,14.52,13.26,16.82,-0.92,5,0.573,14.3
ETU02742,L2,Gestion,13.47,7.51,7.19,8.99,6.57,1.48,2,0.609,12.88
ETU02743,M2,Ingénierie,16.81,12.52,12.4,10.17,21.18,-2.35,1,0.551,14.03
ETU02744,L1,Droit,14.24,9.19,9.75,10.5,10.78,1.31,3,0.536,12.38
ETU02745,M2,Gestion,15.99,5.05,4.68,4.22,12.24,-0.83,5,0.783,11.34
ETU02746,M2,Droit,15.5,15.15,16.95,16.2,27.53,1.05,0,0.849,15.67
ETU02747,L1,Gestion,9.38,6.84,7.02,5.85,18.35,-0.99,4,0.807,7.21
ETU02748,L3,Informatique,18.16,18.16,18.73,19.51,3.96,1.36,3,0.863,14.78
ETU02749,M1,Droit,14.37,12.61,11.59,12.54,13.02,-0.08,4,0.703,11.58
ETU02750,L3,Informatique,8.63,5.02,6.82,4.53,31.37,-0.49,1,0.9,5.41
ETU02751,M2,Ingénierie,9.98,18.23,20.0,20.0,29.62,1.77,5,0.874,11.42
ETU02752,L1,Ingénierie,12.93,6.86,5.01,3.53,26.59,-3.32,0,0.856,8.9
ETU02753,L3,Gestion,17.46,16.68,17.48,18.36,29.52,1.68,3,0.883,14.51
ETU02754,L3,Médecine,16.36,9.61,9.65,8.18,3.2,-1.43,3,0.616,13.08
ETU02755,M1,Gestion,9.93,12.95,13.58,13.19,4.28,0.24,1,0.785,11.63
ETU02756,L2,Médecine,14.95,16.7,17.58,15.96,0.65,-0.74,0,0.887,15.18
ETU02757,L3,Droit,6.02,5.7,2.55,2.06,4.38,-3.65,5,0.549,4.1
ETU02758,L1,Médecine,10.32,14.52,15.86,15.86,28.82,1.34,2,0.624,10.43
ETU02759,L1,Médecine,16.91,7.08,8.95,7.52,1.33,0.44,5,0.745,9.83
ETU02760,L3,Informatique,7.97,15.03,17.07,17.84,16.28,2.81,1,0.707,12.14
ETU02761,M1,Ingénierie,10.59,7.25,6.03,7.0,8.65,-0.25,3,0.957,11.24
ETU02762,M1,Gestion,6.01,5.31,5.46,9.82,29.14,4.51,3,0.875,6.93
ETU02763,M2,Médecine,6.3,7.18,6.57,8.26,28.1,1.08,2,0.52,7.21
ETU02764,L1,Médecine,7.9,13.76,11.09,13.15,26.81,-0.61,2,0.733,8.78
ETU02765,L3,Médecine,7.32,18.8,18.07,15.72,13.24,-3.08,1,0.881,10.98
ETU02766,L1,Médecine,12.37,18.58,17.16,14.52,32.4,-4.06,0,0.835,14.04
ETU02767,L2,Informatique,17.7,15.44,16.14,16.0,31.36,0.56,4,0.769,14.6
ETU02768,M1,Médecine,7.1,16.54,14.3,17.28,22.78,0.73,1,0.543,11.32
ETU02769,L3,Gestion,17.31,17.24,15.97,19.98,21.44,2.74,3,0.958,17.05
ETU02770,L2,Droit,14.69,12.4,11.82,11.09,11.79,-1.31,3,0.708,13.61
ETU02771,L1,Informatique,8.2,8.2,9.56,8.98,25.76,0.78,5,0.573,8.16
ETU02772,L1,Droit,9.77,14.26,18.62,19.74,32.85,5.48,5,0.542,12.09
ETU02773,L3,Gestion,8.52,6.98,7.64,7.64,11.07,0.66,1,0.892,7.94
ETU02774,M2,Médecine,16.26,16.65,15.3,15.35,10.01,-1.31,0,0.806,15.23
ETU02775,L2,Droit,15.43,10.77,9.95,11.2,9.23,0.43,5,0.626,11.76
ETU02776,L1,Droit,9.96,8.73,9.92,14.29,34.41,5.56,0,0.767,10.36
ETU02777,L2,Droit,6.71,16.81,14.99,17.25,18.91,0.44,4,0.973,11.67
ETU02778,M1,Droit,8.19,6.56,8.4,11.51,33.86,4.95,4,0.747,6.13
ETU02779,L2,Médecine,14.19,18.65,19.26,16.79,21.61,-1.86,5,0.695,11.73
ETU02780,M2,Informatique,7.17,18.31,18.32,20.0,10.27,1.69,2,0.654,11.93
ETU02781,L1,Ingénierie,12.97,13.52,11.2,10.07,20.52,-3.45,2,0.591,11.98
ETU02782,L2,Informatique,13.97,14.97,16.55,19.37,5.44,4.4,1,0.955,14.86
ETU02783,L2,Gestion,14.94,5.52,4.58,6.91,15.68,1.39,1,0.586,8.92
ETU02784,L3,Médecine,7.63,11.12,11.55,12.76,15.5,1.64,1,0.527,10.61
ETU02785,L2,Informatique,11.98,17.38,17.35,16.53,20.18,-0.85,1,0.571,15.26
ETU02786,L3,Gestion,12.02,5.16,2.99,2.56,13.55,-2.6,5,0.591,6.93
ETU02787,L2,Médecine,16.86,9.07,8.92,8.62,15.93,-0.45,2,0.712,11.28
ETU02788,L2,Médecine,12.09,9.95,8.34,9.78,30.67,-0.17,3,0.955,9.87
ETU02789,M1,Ingénierie,11.29,14.45,13.67,14.58,6.31,0.13,3,0.567,11.85
ETU02790,L2,Médecine,7.6,14.87,15.72,18.15,32.29,3.28,0,0.573,12.21
ETU02791,M2,Gestion,15.03,5.91,7.17,9.88,18.85,3.97,5,0.719,11.28
ETU02792,M2,Gestion,14.06,8.05,8.22,7.25,22.01,-0.8,2,0.952,10.05
ETU02793,L2,Informatique,15.32,16.56,15.43,16.44,3.65,-0.11,3,0.964,13.74
ETU02794,L2,Médecine,14.53,7.69,6.91,7.91,5.08,0.22,1,0.975,9.27
ETU02795,M2,Informatique,17.38,9.01,8.21,8.37,25.64,-0.64,1,0.563,13.65
ETU02796,M2,Informatique,17.41,7.27,4.27,5.98,31.52,-1.29,1,0.853,11.58
ETU02797,L3,Ingénierie,10.0,15.56,15.87,16.91,18.16,1.35,3,0.824,11.75
ETU02798,L3,Informatique,8.37,5.38,3.08,2.52,5.86,-2.86,5,0.515,6.82
ETU02799,L2,Gestion,18.04,9.23,9.54,9.63,27.89,0.4,0,0.836,12.54
ETU02800,M1,Droit,15.27,12.45,10.46,10.24,32.11,-2.21,2,0.848,9.56
